Primary Date,trans ID,from team,to team
20091119,64137,ARI,CHN
20091201,64138,CLE,TBA
20091203,64139,CHN,OAK
20091203,64139,CHN,OAK
20091203,64139,OAK,CHN
20091203,64139,OAK,CHN
20091203,64139,OAK,CHN
20091207,64140,NYA,WAS
20091208,64141,NYA,DET
20091208,64141,NYA,DET
20091208,64141,DET,NYA
20091208,64141,DET,ARI
20091208,64141,NYA,ARI
20091208,64141,ARI,DET
20091208,64141,ARI,DET
20091209,64142,MIA,HOU
20091209,64142,HOU,MIA
20091209,64142,HOU,MIA
20091209,64143,TEX,BAL
20091209,64143,TEX,BAL
20091209,64143,BAL,TEX
20091210,64140,WAS,NYA
20091210,64142,HOU,MIA
20091210,64143,BAL,TEX
20091210,64144,MIN,BOS
20091211,64145,TBA,ATL
20091211,64145,ATL,TBA
20091212,64144,BOS,MIN
20091215,64146,LAN,CHA
20091216,64147,TOR,PHI
20091216,64147,TOR,PHI
20091216,64147,PHI,TOR
20091216,64147,PHI,TOR
20091216,64147,PHI,TOR
20091216,64148,PHI,SEA
20091216,64148,SEA,PHI
20091216,64148,SEA,PHI
20091216,64148,SEA,PHI
20091216,64149,OAK,TOR
20091216,64149,TOR,OAK
20091218,64146,CHA,LAN
20091218,64146,CHA,LAN
20091218,64150,SEA,CHN
20091218,64150,SEA,CHN
20091218,64150,CHN,SEA
20091221,64138,TBA,CLE
20091222,64151,NYA,ATL
20091222,64151,NYA,ATL
20091222,64151,NYA,ATL
20091222,64151,NYA,ATL
20091222,64151,ATL,NYA
20091222,64151,ATL,NYA
20091223,64152,TOR,SEA
20091223,64152,TOR,SEA
20091223,64152,SEA,TOR
20100107,64153,SEA,BOS
20100107,64153,BOS,SEA
20100116,64154,OAK,SDN
20100116,64154,OAK,SDN
20100116,64154,SDN,OAK
20100116,64154,SDN,OAK
20100118,64155,PIT,CLE
20100118,64155,CLE,PIT
20100122,64156,ANA,NYN
20100122,64156,ANA,NYN
20100122,64156,NYN,ANA
20100126,64157,NYA,TEX
20100126,64157,NYA,TEX
20100126,64157,TEX,NYA
20100201,64158,OAK,CIN
20100201,64158,OAK,CIN
20100201,64158,CIN,OAK
20100201,64158,CIN,OAK
20100318,64153,SEA,BOS
20100322,64159,TEX,MIL
20100322,64159,MIL,TEX
20100324,64160,TEX,OAK
20100324,64160,OAK,TEX
20100401,69363,TEX,SFN
20100401,69363,SFN,TEX
20100402,67006,TBA,PIT
20100402,67006,PIT,TBA
20100403,66994,NYA,COL
20100403,66994,COL,NYA
20100424,67000,BOS,PIT
20100424,67000,PIT,BOS
20100501,64161,KCA,ARI
20100501,64161,ARI,KCA
20100531,64162,BOS,PIT
20100531,64162,PIT,BOS
20100601,64163,TOR,PIT
20100601,64163,PIT,TOR
20100601,64164,DET,ARI
20100601,64164,DET,ARI
20100601,64164,ARI,DET
20100615,64165,ARI,OAK
20100615,64165,ARI,OAK
20100615,64165,OAK,ARI
20100618,64166,TOR,NYN
20100622,64167,BAL,OAK
20100622,64167,OAK,BAL
20100626,64166,NYN,TOR
20100626,64168,OAK,BOS
20100626,64168,BOS,OAK
20100626,64169,CLE,SEA
20100626,64169,SEA,CLE
20100626,64169,SEA,CLE
20100701,64170,HOU,BOS
20100701,64170,BOS,HOU
20100701,64171,SFN,TEX
20100701,64171,TEX,SFN
20100701,64171,TEX,SFN
20100709,64172,SEA,TEX
20100709,64172,SEA,TEX
20100709,64172,TEX,SEA
20100709,64172,TEX,SEA
20100709,64172,TEX,SEA
20100709,64172,TEX,SEA
20100714,64173,TOR,ATL
20100714,64173,TOR,ATL
20100714,64173,TOR,ATL
20100714,64173,ATL,TOR
20100714,64173,ATL,TOR
20100722,64174,KCA,ANA
20100722,64174,ANA,KCA
20100722,64174,ANA,KCA
20100725,64175,ARI,ANA
20100725,64175,ANA,ARI
20100725,64175,ANA,ARI
20100725,64175,ANA,ARI
20100728,64176,CLE,DET
20100728,64176,CLE,DET
20100728,64176,DET,CLE
20100728,64177,KCA,LAN
20100728,64177,LAN,KCA
20100728,64177,LAN,KCA
20100729,64178,HOU,PHI
20100729,64178,PHI,HOU
20100729,64178,PHI,HOU
20100729,64178,PHI,HOU
20100729,64179,TEX,MIA
20100729,64179,TEX,MIA
20100729,64179,MIA,TEX
20100729,64180,MIN,WAS
20100729,64180,MIN,WAS
20100729,64180,WAS,MIN
20100729,64181,BAL,SDN
20100729,64181,BAL,SDN
20100729,64181,SDN,BAL
20100729,64182,TOR,HOU
20100729,64182,HOU,TOR
20100730,64183,CLE,NYA
20100730,64184,WAS,TEX
20100730,64184,TEX,WAS
20100730,64184,TEX,WAS
20100730,64185,ARI,CHA
20100730,64185,CHA,ARI
20100730,64185,CHA,ARI
20100731,64186,PIT,LAN
20100731,64186,PIT,LAN
20100731,64186,LAN,PIT
20100731,64186,LAN,PIT
20100731,64187,CLE,NYA
20100731,64187,CLE,NYA
20100731,64188,CHN,LAN
20100731,64188,CHN,LAN
20100731,64188,CHN,LAN
20100731,64188,LAN,CHN
20100731,64188,LAN,CHN
20100731,64188,LAN,CHN
20100731,64189,BOS,TEX
20100731,64189,BOS,TEX
20100731,64189,BOS,TEX
20100731,64189,TEX,BOS
20100731,64190,ARI,PIT
20100731,64190,ARI,PIT
20100731,64190,ARI,PIT
20100731,64190,PIT,ARI
20100731,64190,PIT,ARI
20100731,64190,PIT,ARI
20100731,64191,BOS,SFN
20100731,64191,SFN,BOS
20100731,64192,CLE,SLN
20100731,64192,SDN,SLN
20100731,64192,SLN,SDN
20100731,64192,SDN,CLE
20100731,64193,BAL,MIA
20100731,64193,MIA,BAL
20100731,64194,PIT,SFN
20100731,64194,SFN,PIT
20100731,64194,SFN,PIT
20100731,64195,HOU,NYA
20100731,64195,NYA,HOU
20100731,64195,NYA,HOU
20100731,64196,KCA,ATL
20100731,64196,KCA,ATL
20100731,64196,ATL,KCA
20100731,64196,ATL,KCA
20100731,64196,ATL,KCA
20100731,64197,ARI,TBA
20100807,64175,ANA,ARI
20100809,64198,MIL,CIN
20100809,64198,CIN,MIL
20100811,64199,CHN,SFN
20100811,64199,SFN,CHN
20100813,64200,SFN,KCA
20100813,64200,KCA,SFN
20100814,64189,BOS,TEX
20100818,64201,CHN,ATL
20100818,64201,ATL,CHN
20100818,64201,ATL,CHN
20100818,64201,ATL,CHN
20100819,64202,HOU,SLN
20100819,64202,HOU,SLN
20100819,64202,SLN,HOU
20100820,64183,NYA,CLE
20100827,64203,ANA,MIN
20100831,64204,NYN,TEX
20100831,64204,NYN,TEX
20100831,64204,TEX,NYN
20100831,64205,BOS,COL
20100831,64205,BOS,COL
20100831,64205,COL,BOS
20100901,64203,MIN,ANA
20100909,64197,TBA,ARI
20100918,64206,LAN,COL
20101014,64200,SFN,KCA
20101021,64187,NYA,CLE
20101021,64187,NYA,CLE
20101104,64720,DET,BOS
20101110,64207,OAK,KCA
20101110,64207,OAK,KCA
20101110,64207,KCA,OAK
20101112,64208,MIA,BOS
20101112,64208,BOS,MIA
20101113,64209,MIA,SDN
20101113,64209,SDN,MIA
20101113,64209,SDN,MIA
20101115,64206,COL,LAN
20101116,64210,MIA,ATL
20101116,64210,ATL,MIA
20101116,64210,ATL,MIA
20101117,64211,OAK,TOR
20101117,64211,TOR,OAK
20101117,64211,TOR,OAK
20101118,64212,COL,HOU
20101118,64212,HOU,COL
20101118,64794,ARI,NYA
20101118,64794,NYA,ARI
20101124,64213,PIT,ARI
20101130,64214,SLN,LAN
20101130,64214,LAN,SLN
20101202,64215,SEA,COL
20101202,64215,COL,SEA
20101203,64216,CHA,ATL
20101203,64216,CHA,ATL
20101203,64216,ATL,CHA
20101206,64217,ARI,BAL
20101206,64217,BAL,ARI
20101206,64217,BAL,ARI
20101206,64845,SDN,BOS
20101206,64845,BOS,SDN
20101206,64845,BOS,SDN
20101206,64845,BOS,SDN
20101206,64846,TOR,MIL
20101206,64846,MIL,TOR
20101209,64213,ARI,PIT
20101209,64218,BAL,MIN
20101209,64218,BAL,MIN
20101209,64218,MIN,BAL
20101209,64218,MIN,BAL
20101212,64219,SLN,SEA
20101212,64219,SEA,SLN
20101216,64220,MIN,COL
20101216,64220,COL,MIN
20101216,64221,WAS,OAK
20101216,64221,OAK,WAS
20101216,64221,OAK,WAS
20101216,64845,BOS,SDN
20101217,64222,TBA,SDN
20101217,64222,SDN,TBA
20101217,64222,SDN,TBA
20101217,64222,SDN,TBA
20101217,64222,SDN,TBA
20101219,64223,KCA,MIL
20101219,64223,KCA,MIL
20101219,64223,KCA,MIL
20101219,64223,MIL,KCA
20101219,64223,MIL,KCA
20101219,64223,MIL,KCA
20101219,64223,MIL,KCA
20101223,64224,HOU,COL
20101223,64224,COL,HOU
20101223,64224,COL,HOU
20101223,72384,PIT,OAK
20101223,72384,OAK,PIT
20101227,64225,LAN,NYN
20101227,64225,NYN,LAN
20110108,64226,TBA,CHN
20110108,64226,TBA,CHN
20110108,64226,TBA,CHN
20110108,64226,CHN,TBA
20110108,64226,CHN,TBA
20110108,64226,CHN,TBA
20110108,64226,CHN,TBA
20110108,64226,CHN,TBA
20110108,64227,OAK,TEX
20110108,64227,TEX,OAK
20110110,64228,PHI,HOU
20110110,64228,HOU,PHI
20110119,64975,CHN,WAS
20110119,64975,WAS,CHN
20110119,64975,WAS,CHN
20110119,64975,WAS,CHN
20110121,64229,TOR,ANA
20110121,64229,ANA,TOR
20110121,64229,ANA,TOR
20110124,64230,OAK,COL
20110124,64230,COL,OAK
20110124,64231,DET,ARI
20110124,64231,ARI,DET
20110124,64231,ARI,DET
20110125,64232,TEX,TOR
20110125,64232,TOR,TEX
20110202,64233,WAS,NYA
20110202,64233,NYA,WAS
20110215,64234,BOS,CHN
20110215,64234,CHN,BOS
20110302,64235,SEA,CLE
20110302,64235,SEA,CLE
20110302,64235,CLE,SEA
20110325,64236,NYA,MIL
20110325,64236,MIL,NYA
20110327,64237,MIL,WAS
20110327,64237,MIL,WAS
20110327,64237,WAS,MIL
20110328,64238,SDN,WAS
20110328,64238,SDN,WAS
20110328,64238,WAS,SDN
20110329,64239,COL,BOS
20110329,64239,BOS,COL
20110329,64240,NYN,SDN
20110329,64240,SDN,NYN
20110402,64720,BOS,DET
20110418,64241,OAK,TOR
20110418,64241,TOR,OAK
20110422,64242,COL,TOR
20110422,64242,COL,TOR
20110422,64242,TOR,COL
20110430,64217,ARI,BAL
20110526,64243,ATL,CHN
20110526,64243,CHN,ATL
20110527,64244,DET,OAK
20110527,64244,OAK,DET
20110601,64245,KCA,ARI
20110601,64245,ARI,KCA
20110630,64246,OAK,COL
20110630,64246,COL,OAK
20110712,64247,NYN,MIL
20110712,64247,NYN,MIL
20110719,64248,HOU,SFN
20110719,64248,SFN,HOU
20110719,64248,SFN,HOU
20110719,64249,BAL,TEX
20110719,64249,BAL,TEX
20110719,64249,TEX,BAL
20110720,64250,KCA,DET
20110720,64250,DET,KCA
20110720,64250,DET,KCA
20110726,64251,CIN,WAS
20110726,64251,CIN,WAS
20110726,64251,WAS,CIN
20110726,64251,WAS,CIN
20110727,64252,TOR,CHA
20110727,64252,TOR,CHA
20110727,64252,CHA,TOR
20110727,64252,CHA,TOR
20110727,64253,SLN,TOR
20110727,64253,SLN,TOR
20110727,64253,SLN,TOR
20110727,64253,SLN,TOR
20110727,64253,TOR,SLN
20110727,64253,TOR,SLN
20110727,64253,TOR,SLN
20110727,64253,TOR,SLN
20110728,64254,CHN,CLE
20110728,64254,CHN,CLE
20110728,64254,CLE,CHN
20110728,64254,CLE,CHN
20110728,64255,NYN,SFN
20110728,64255,NYN,SFN
20110728,64255,SFN,NYN
20110729,64256,HOU,PHI
20110729,64256,HOU,PHI
20110729,64256,PHI,HOU
20110729,64256,PHI,HOU
20110729,64256,PHI,HOU
20110730,64257,WAS,ARI
20110730,64257,ARI,WAS
20110730,64258,BAL,PIT
20110730,64258,PIT,BAL
20110730,64259,BAL,TEX
20110730,64259,TEX,BAL
20110730,64259,TEX,BAL
20110730,64260,CLE,SFN
20110730,64260,SFN,CLE
20110730,64261,SEA,DET
20110730,64261,SEA,DET
20110730,64261,DET,SEA
20110730,64261,DET,SEA
20110730,64261,DET,SEA
20110730,64262,COL,CLE
20110730,64262,CLE,COL
20110730,64262,CLE,COL
20110730,64262,CLE,COL
20110730,64263,WAS,MIL
20110730,64263,MIL,WAS
20110730,64264,KCA,BOS
20110730,64264,BOS,KCA
20110730,64264,BOS,KCA
20110731,64265,OAK,ARI
20110731,64265,ARI,OAK
20110731,64265,ARI,OAK
20110731,64266,SDN,TEX
20110731,64266,TEX,SDN
20110731,64266,TEX,SDN
20110731,85604,SEA,BOS
20110731,85604,SEA,BOS
20110731,85604,BOS,SEA
20110731,85604,LAN,SEA
20110731,85604,BOS,LAN
20110731,85604,BOS,LAN
20110731,85604,BOS,LAN
20110731,64268,LAN,SLN
20110731,64268,LAN,SLN
20110731,64268,SLN,LAN
20110731,64269,HOU,ATL
20110731,64269,HOU,ATL
20110731,64269,ATL,HOU
20110731,64269,ATL,HOU
20110731,64269,ATL,HOU
20110731,64269,ATL,HOU
20110806,64270,COL,MIA
20110806,64270,MIA,COL
20110815,64256,PHI,HOU
20110815,64271,MIN,DET
20110815,64271,DET,MIN
20110816,64262,CLE,COL
20110816,64271,DET,MIN
20110817,64261,DET,SEA
20110823,64272,TOR,ARI
20110823,64272,TOR,ARI
20110823,64272,ARI,TOR
20110831,64273,OAK,BOS
20110831,64273,OAK,BOS
20110831,64273,BOS,OAK
20110831,64274,PIT,ATL
20110831,64275,BAL,TEX
20110831,64276,SEA,ATL
20110901,64247,MIL,NYN
20110901,64247,MIL,NYN
20110901,64275,TEX,BAL
20110920,64274,ATL,PIT
20110923,65226,PHI,ARI
20110927,64277,KCA,OAK
20110927,64277,OAK,KCA
20110929,64278,CHA,MIA
20110929,64278,CHA,MIA
20110929,64278,MIA,CHA
20110929,64278,MIA,CHA
20110930,64246,COL,OAK
20110930,64276,ATL,SEA
20111031,64279,ATL,CLE
20111031,64279,ATL,CLE
20111031,64279,CLE,ATL
20111107,64280,KCA,SFN
20111107,64280,SFN,KCA
20111107,64280,SFN,KCA
20111117,65226,ARI,PHI
20111122,65338,MIA,SDN
20111122,65338,SDN,MIA
20111127,64281,SEA,TBA
20111127,64281,SEA,TBA
20111127,64281,TBA,SEA
20111130,64282,ANA,COL
20111130,64282,COL,ANA
20111201,64283,TEX,BAL
20111201,64283,BAL,TEX
20111203,64284,ANA,TOR
20111203,64284,TOR,ANA
20111206,64285,CHA,TOR
20111206,64285,TOR,CHA
20111206,65380,MIN,COL
20111207,64286,COL,SDN
20111207,64286,COL,SDN
20111207,65384,SFN,NYN
20111207,65384,SFN,NYN
20111207,65384,NYN,SFN
20111207,65387,KCA,PIT
20111207,65387,PIT,KCA
20111207,65387,PIT,KCA
20111208,64283,BAL,TEX
20111208,64287,CHN,COL
20111208,64287,CHN,COL
20111208,64287,COL,CHN
20111208,64287,COL,CHN
20111208,64288,LAN,BAL
20111208,64288,BAL,LAN
20111208,64288,BAL,LAN
20111208,65380,COL,MIN
20111208,65603,BOS,HOU
20111208,65603,HOU,BOS
20111209,64286,SDN,COL
20111209,64289,WAS,DET
20111209,64289,DET,WAS
20111209,64290,OAK,ARI
20111209,64290,OAK,ARI
20111209,64290,OAK,ARI
20111209,64290,ARI,OAK
20111209,64290,ARI,OAK
20111209,64290,ARI,OAK
20111212,64291,PHI,TOR
20111212,64291,TOR,PHI
20111212,65412,MIA,TBA
20111212,65412,TBA,MIA
20111212,65413,PIT,MIL
20111212,65413,MIL,PIT
20111214,64292,BOS,HOU
20111214,64292,BOS,HOU
20111214,64292,HOU,BOS
20111216,64293,SDN,CLE
20111216,64293,CLE,SDN
20111217,64294,SDN,CIN
20111217,64294,CIN,SDN
20111217,64294,CIN,SDN
20111217,64294,CIN,SDN
20111217,64294,CIN,SDN
20111221,64295,SDN,TEX
20111221,64295,TEX,SDN
20111223,64296,CHN,CIN
20111223,64296,CIN,CHN
20111223,64296,CIN,CHN
20111223,64296,CIN,CHN
20111223,65461,OAK,WAS
20111223,65461,OAK,WAS
20111223,65461,WAS,OAK
20111223,65461,WAS,OAK
20111223,65461,WAS,OAK
20111223,65461,WAS,OAK
20111228,64297,OAK,BOS
20111228,64297,OAK,BOS
20111228,64297,BOS,OAK
20111228,64297,BOS,OAK
20111228,64297,BOS,OAK
20111231,64298,CHA,SDN
20111231,64298,SDN,CHA
20111231,64298,SDN,CHA
20120101,65472,CHA,TOR
20120101,65472,TOR,CHA
20120101,65472,TOR,CHA
20120105,64299,CHN,MIA
20120105,64299,CHN,MIA
20120105,64299,MIA,CHN
20120105,64300,COL,TEX
20120105,64300,TEX,COL
20120106,64301,CHN,SDN
20120106,64301,CHN,SDN
20120106,64301,SDN,CHN
20120106,64301,SDN,CHN
20120116,64302,COL,OAK
20120116,64302,OAK,COL
20120116,64302,OAK,COL
20120120,64303,COL,CLE
20120120,64303,COL,CLE
20120120,64303,CLE,COL
20120121,64304,COL,BOS
20120121,64304,BOS,COL
20120123,64305,NYA,SEA
20120123,64305,NYA,SEA
20120123,64305,SEA,NYA
20120123,64305,SEA,NYA
20120125,64306,CIN,PHI
20120125,64306,PHI,CIN
20120206,64307,BAL,COL
20120206,64307,COL,BAL
20120206,64307,COL,BAL
20120219,64308,NYA,PIT
20120219,64308,NYA,PIT
20120219,64308,PIT,NYA
20120219,64308,PIT,NYA
20120221,64309,CHN,BOS
20120315,64309,CHN,BOS
20120320,64310,HOU,KCA
20120320,64310,HOU,KCA
20120320,64310,KCA,HOU
20120329,64309,BOS,CHN
20120401,64311,ATL,CIN
20120401,64311,CIN,ATL
20120404,64312,SFN,NYA
20120404,64312,NYA,SFN
20120421,64313,BAL,ARI
20120421,64314,CHN,BOS
20120421,64314,CHN,BOS
20120421,64314,BOS,CHN
20120503,64315,SDN,ANA
20120503,64315,ANA,SDN
20120503,64315,ANA,SDN
20120512,64313,ARI,BAL
20120515,64314,BOS,CHN
20120516,64316,TBA,PHI
20120516,64316,PHI,TBA
20120526,64317,HOU,MIA
20120526,64317,MIA,HOU
20120610,64310,KCA,HOU
20120624,64318,BOS,CHA
20120624,64318,BOS,CHA
20120624,64318,CHA,BOS
20120624,64318,CHA,BOS
20120630,64319,PHI,BAL
20120630,64319,BAL,PHI
20120630,64319,BAL,PHI
20120704,64320,HOU,MIA
20120704,64320,MIA,HOU
20120704,64320,MIA,HOU
20120714,64321,CIN,ATL
20120714,64321,ATL,CIN
20120720,64322,COL,KCA
20120720,64322,KCA,COL
20120720,64323,HOU,TOR
20120720,64323,HOU,TOR
20120720,64323,HOU,TOR
20120720,64323,TOR,HOU
20120720,64323,TOR,HOU
20120720,64323,TOR,HOU
20120720,64323,TOR,HOU
20120720,64323,TOR,HOU
20120720,64323,TOR,HOU
20120721,64324,HOU,CHA
20120721,64324,HOU,CHA
20120721,64324,CHA,HOU
20120721,64324,CHA,HOU
20120723,64325,MIA,DET
20120723,64325,MIA,DET
20120723,64325,DET,MIA
20120723,64325,DET,MIA
20120723,64325,DET,MIA
20120723,64326,ARI,ANA
20120723,64327,SEA,NYA
20120723,64327,NYA,SEA
20120723,64327,NYA,SEA
20120724,64328,BOS,CLE
20120724,64328,CLE,BOS
20120724,64329,HOU,PIT
20120724,64329,PIT,HOU
20120724,64329,PIT,HOU
20120724,64329,PIT,HOU
20120724,64330,ARI,TBA
20120724,64330,TBA,ARI
20120725,64331,MIA,LAN
20120725,64331,MIA,LAN
20120725,64331,LAN,MIA
20120725,64331,LAN,MIA
20120727,64332,MIL,ANA
20120727,64332,ANA,MIL
20120727,64332,ANA,MIL
20120727,64332,ANA,MIL
20120727,65641,COL,SFN
20120727,65641,COL,SFN
20120727,65641,SFN,COL
20120728,64333,OAK,MIL
20120728,64333,MIL,OAK
20120728,64334,MIN,CHA
20120728,64334,CHA,MIN
20120728,64334,CHA,MIN
20120729,64335,HOU,ARI
20120729,64335,ARI,HOU
20120729,64335,ARI,HOU
20120730,64336,CHN,ATL
20120730,64336,CHN,ATL
20120730,64336,CHN,ATL
20120730,64336,ATL,CHN
20120730,64336,ATL,CHN
20120730,64337,TOR,PIT
20120730,64337,PIT,TOR
20120730,64338,TOR,SEA
20120730,64338,SEA,TOR
20120730,64339,SEA,LAN
20120730,64339,LAN,SEA
20120730,64339,LAN,SEA
20120731,64340,TEX,CHN
20120731,64340,TEX,CHN
20120731,64340,CHN,TEX
20120731,64341,TEX,CHN
20120731,64341,TEX,CHN
20120731,64341,CHN,TEX
20120731,64342,MIA,SLN
20120731,64342,SLN,MIA
20120731,64343,BOS,CLE
20120731,64343,CLE,BOS
20120731,64344,BOS,ARI
20120731,64344,BOS,ARI
20120731,64344,ARI,BOS
20120731,64345,KCA,CIN
20120731,64345,CIN,KCA
20120731,64345,CIN,KCA
20120731,64346,PIT,MIA
20120731,64346,MIA,PIT
20120731,64346,MIA,PIT
20120731,64347,PIT,NYA
20120731,64347,NYA,PIT
20120731,64348,SFN,PHI
20120731,64348,SFN,PHI
20120731,64348,SFN,PHI
20120731,64348,PHI,SFN
20120731,64349,PHI,LAN
20120731,64349,LAN,PHI
20120731,64349,LAN,PHI
20120803,64324,CHA,HOU
20120803,64350,OAK,WAS
20120803,64350,OAK,WAS
20120803,64350,WAS,OAK
20120803,64351,PHI,LAN
20120805,64352,MIN,BOS
20120805,64352,BOS,MIN
20120805,65643,CHN,DET
20120813,64353,CLE,BAL
20120813,64353,BAL,CLE
20120814,64354,BOS,NYN
20120816,64323,TOR,HOU
20120816,64351,LAN,PHI
20120816,64354,NYN,BOS
20120820,64355,OAK,ARI
20120820,64355,ARI,OAK
20120825,65646,BOS,LAN
20120825,65646,BOS,LAN
20120825,65646,BOS,LAN
20120825,65646,BOS,LAN
20120825,65646,BOS,LAN
20120825,65646,LAN,BOS
20120825,65646,LAN,BOS
20120825,65646,LAN,BOS
20120826,65647,ARI,BAL
20120826,65647,ARI,BAL
20120826,65647,BAL,ARI
20120826,65647,BAL,ARI
20120827,64356,OAK,CHN
20120827,64356,CHN,OAK
20120831,64326,ANA,ARI
20120831,64357,HOU,TBA
20120831,64358,DET,ATL
20120921,64357,TBA,HOU
20120925,64358,ATL,DET
20120928,64349,LAN,PHI
20121004,65646,LAN,BOS
20121004,65646,LAN,BOS
20121016,65643,DET,CHN
20121016,65643,DET,CHN
20121020,64359,MIA,ARI
20121020,64359,MIA,ARI
20121020,64359,ARI,OAK
20121020,64359,ARI,OAK
20121020,64359,OAK,ARI
20121020,64359,OAK,MIA
20121021,64360,TOR,BOS
20121021,64360,TOR,BOS
20121021,64360,BOS,TOR
20121031,64361,ANA,KCA
20121031,64361,ANA,KCA
20121031,64361,KCA,ANA
20121103,64362,TOR,CLE
20121103,64362,TOR,CLE
20121103,64362,CLE,TOR
20121107,64363,SDN,CHA
20121107,64363,CHA,SDN
20121108,65763,KCA,TEX
20121116,65793,OAK,SDN
20121116,65793,OAK,SDN
20121116,65793,SDN,OAK
20121116,65793,SDN,OAK
20121119,64364,MIA,TOR
20121119,64364,MIA,TOR
20121119,64364,MIA,TOR
20121119,64364,MIA,TOR
20121119,64364,MIA,TOR
20121119,64364,MIA,TOR
20121119,64364,TOR,MIA
20121119,64364,TOR,MIA
20121119,64364,TOR,MIA
20121119,64364,TOR,MIA
20121119,64364,TOR,MIA
20121119,64364,TOR,MIA
20121119,64364,TOR,MIA
20121120,64365,BAL,SEA
20121120,64365,SEA,BAL
20121120,64366,COL,ARI
20121120,64366,ARI,COL
20121120,72388,CHN,TEX
20121120,72388,TEX,CHN
20121128,64367,SDN,TEX
20121128,64368,BOS,OAK
20121128,64369,BOS,PIT
20121128,65817,KCA,PIT
20121128,65817,KCA,PIT
20121128,65817,PIT,KCA
20121128,65817,PIT,KCA
20121129,64370,MIN,WAS
20121129,64370,WAS,MIN
20121130,64371,ATL,ANA
20121130,64371,ANA,ATL
20121130,64372,OAK,PIT
20121130,64372,PIT,OAK
20121130,64373,PIT,BAL
20121130,64373,BAL,PIT
20121201,65831,TBA,MIL
20121201,65831,MIL,TBA
20121204,64374,MIA,TBA
20121204,64374,TBA,MIA
20121204,65839,HOU,COL
20121204,65839,COL,HOU
20121204,65839,COL,HOU
20121205,64375,DET,PIT
20121205,64375,PIT,DET
20121206,64367,TEX,SDN
20121206,64369,PIT,BOS
20121206,64376,MIN,PHI
20121206,64376,PHI,MIN
20121206,64376,PHI,MIN
20121206,66437,BOS,DET
20121206,66437,DET,BOS
20121207,64368,OAK,BOS
20121209,65848,TEX,PHI
20121209,65848,TEX,PHI
20121209,65848,PHI,TEX
20121209,65848,PHI,TEX
20121209,65849,TBA,KCA
20121209,65849,TBA,KCA
20121209,65849,KCA,TBA
20121209,65849,KCA,TBA
20121209,65849,KCA,TBA
20121209,65849,KCA,TBA
20121211,65851,CIN,ARI
20121211,65851,CLE,ARI
20121211,65851,CLE,ARI
20121211,65851,ARI,CLE
20121211,65851,ARI,CLE
20121211,65851,ARI,CLE
20121211,65851,CLE,CIN
20121211,65851,CLE,CIN
20121211,65851,CLE,CIN
20121211,65851,CIN,CLE
20121212,64377,SLN,LAN
20121212,64377,LAN,SLN
20121213,69048,SDN,TBA
20121213,69048,TBA,SDN
20121217,64378,NYN,TOR
20121217,64378,NYN,TOR
20121217,64378,NYN,TOR
20121217,64378,TOR,NYN
20121217,64378,TOR,NYN
20121217,64378,TOR,NYN
20121217,64378,TOR,NYN
20121218,64379,OAK,NYN
20121218,64379,NYN,OAK
20121219,64380,LAN,HOU
20121219,64380,HOU,LAN
20121219,64381,ANA,SEA
20121219,64381,SEA,ANA
20121226,64382,BOS,PIT
20121226,64382,BOS,PIT
20121226,64382,BOS,PIT
20121226,64382,BOS,PIT
20121226,64382,PIT,BOS
20121226,64382,PIT,BOS
20130109,64383,CLE,PIT
20130109,64383,PIT,CLE
20130116,65913,WAS,SEA
20130116,65913,SEA,OAK
20130116,65913,OAK,WAS
20130116,65913,OAK,WAS
20130124,64384,ARI,ATL
20130124,64384,ARI,ATL
20130124,64384,ATL,ARI
20130124,64384,ATL,ARI
20130124,64384,ATL,ARI
20130124,64384,ATL,ARI
20130124,64384,ATL,ARI
20130204,65976,HOU,OAK
20130204,65976,HOU,OAK
20130204,65976,OAK,HOU
20130204,65976,OAK,HOU
20130204,65976,OAK,HOU
20130212,65849,TBA,KCA
20130213,66017,SEA,NYA
20130213,66017,NYA,SEA
20130218,66027,CHN,ARI
20130218,66027,ARI,CHN
20130218,66027,ARI,CHN
20130222,66145,SFN,CHA
20130222,66145,CHA,SFN
20130223,66035,PHI,TOR
20130223,66035,TOR,PHI
20130320,65913,OAK,WAS
20130325,69157,DET,TBA
20130325,69157,TBA,DET
20130326,66120,ANA,NYA
20130326,66120,NYA,ANA
20130326,66120,NYA,ANA
20130327,65763,TEX,KCA
20130327,66128,TBA,ANA
20130327,66128,ANA,TBA
20130404,66214,OAK,HOU
20130404,66214,HOU,OAK
20130406,66230,COL,LAN
20130406,66230,LAN,COL
20130406,66230,LAN,COL
20130410,66253,BAL,ATL
20130410,66253,ATL,BAL
20130411,66258,COL,SEA
20130411,66258,COL,SEA
20130411,66258,SEA,COL
20130428,66313,ANA,BAL
20130428,66313,BAL,ANA
20130501,65839,HOU,COL
20130516,66656,PIT,WAS
20130603,66474,ATL,MIL
20130603,66474,MIL,ATL
20130611,66528,WAS,CHN
20130611,66528,CHN,WAS
20130618,66556,COL,NYN
20130618,66556,NYN,COL
20130618,66557,HOU,NYA
20130618,66557,NYA,HOU
20130625,66587,NYN,ANA
20130625,66587,ANA,NYN
20130630,66615,SEA,BAL
20130630,66615,BAL,SEA
20130702,66624,CHN,BAL
20130702,66624,CHN,BAL
20130702,66624,BAL,CHN
20130702,66624,BAL,CHN
